Iteration,RMSE,Complexity,Equation
12,16.02447059958483,14,PySRFunction(X=>Arf_1_31811 + (-Asb_14_29409 + Myc_30907)/0.083382264 - 1.3816159 + 87.20409)
12,15.559713031995654,15,PySRFunction(X=>Arf_1_31811 - Igkv_615_64030 + (-Asb_14_29409 + Myc_30907)/0.08779875 + 88.96205)
12,14.664867195781904,16,PySRFunction(X=>-Asb_14_29409/0.08469235 + (Cacng_7_59342 + 10.44498)*(Myc_30907 + 4.2305646) + 19.26782)
12,13.941304537821832,17,PySRFunction(X=>Arf_1_31811 - Asb_14_29409/0.087586395 + (Cacng_7_59342 + 10.528945)*(Myc_30907 + 5.0584364))
12,13.15781825184247,18,PySRFunction(X=>-Asb_14_29409*Mettl_14_68520 + Myc_30907*(Cyp_1_a_1_79654 + Nkain_4_74119) + 27.349676/0.47469717)
12,13.034907666090893,19,PySRFunction(X=>-Dydc_1_55826*Mettl_14_68520 + Myc_30907*(Cyp_1_a_1_79654 + Nkain_4_74119) - Tacr_1_72530 + 64.18)
12,12.43936546863987,20,PySRFunction(X=>-Asb_14_29409*Mettl_14_68520/0.7839203 + Myc_30907*(Cyp_1_a_1_79654 + Nkain_4_74119) - 0.6798583 + 64.18)
13,86.14245200827717,1,PySRFunction(X=>0.470699760000000)
13,83.32793879449513,2,PySRFunction(X=>March_3_58049)
13,22.623603969996683,3,PySRFunction(X=>40.17439 + 43.414852)
13,22.229817275353618,4,PySRFunction(X=>87.27641 - Mettl_14_68520)
13,21.677742909184413,6,PySRFunction(X=>Arf_1_31811*2.4238362 + 69.33815)
13,21.142467240375318,7,PySRFunction(X=>Arf_1_31811 + Cyp_1_a_1_79654 - 1*(-71.48725))
13,20.475481140755644,8,PySRFunction(X=>Cyp_1_a_1_79654*0.79941356*5.633832 + 55.564335)
13,19.315791192971197,10,PySRFunction(X=>Cyp_1_a_1_79654*Myc_30907 + Cyp_1_a_1_79654 + 50.257027)
